nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Soleil d Italie 54058.html,Mancera,Pierre Montale,2019.0,3.98,845,"['citrus', 'woody', 'aromatic', 'aquatic', 'fresh', 'musky']",unisex,moderate,average,ok,"['Pink Pepper', 'Calabrian bergamot', 'Bitter Orange', 'Lime', 'Cardamom', 'Mandarin Orange']","['Bulgarian Rose', 'Watery Notes', 'Patchouli Leaf']","['Cedar', 'Vetiver', 'White Musk', 'Ambergris', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Mancera/Soleil-d-Italie-54058.html
Tonka Cola 76893.html,Mancera,Pierre Montale,2022.0,4.08,"3,945","['warm spicy', 'coca-cola', 'vanilla', 'cinnamon', 'amber', 'citrus', 'sweet', 'cherry', 'fresh spicy', 'aromatic']",unisex,long lasting,average,ok,"['Cherry', 'Sicilian Lemon', 'Nutmeg', 'Cinnamon']","['Indonesian Patchouli Leaf', 'Coca-Cola', 'Orange Blossom']","['Benzoin', 'Vanilla', 'Tonka Bean', 'Labdanum']",https://www.fragrantica.com/perfume/Mancera/Tonka-Cola-76893.html
Vanille Exclusive 51494.html,Mancera,Pierre Montale,2018.0,3.81,"1,034","['vanilla', 'sweet', 'fruity', 'powdery', 'floral', 'lactonic', 'white floral', 'tuberose', 'soft spicy', 'musky']",female,long lasting,average,ok,"['White Peach', 'Whipped Cream', 'Osmanthus', 'Brown sugar']","['Indian Tuberose', 'Violet', 'Egyptian Jasmine']","['White Musk', 'Woodsy Notes', 'Amber', 'Madagascar Vanilla']",https://www.fragrantica.com/perfume/Mancera/Vanille-Exclusive-51494.html
Velvet Vanilla 39835.html,Mancera,Pierre Montale,2016.0,3.92,"2,002","['white floral', 'tuberose', 'vanilla', 'musky', 'powdery', 'fruity', 'sweet', 'animalic', 'green', 'amber']",female,long lasting,strong,ok,"['Black Currant', 'Angelica', 'Pink Pepper', 'Clove', 'Mandarin Orange', 'Pear']","['Rose', 'Jasmine', 'Neroli', 'Tuberose']","['Vanilla', 'White Musk']",https://www.fragrantica.com/perfume/Mancera/Velvet-Vanilla-39835.html
Vetiver Sensuel 61046.html,Mancera,Pierre Montale,2020.0,4.19,967,"['citrus', 'aromatic', 'woody', 'fresh spicy', 'green', 'earthy']",male,long lasting,average,ok,"['Bergamot', 'Lime', 'Orange', 'Lemon', 'Pepper']","['Mint', 'Orchid', 'Patchouli']","['Amber', 'Vetiver', 'White Musk', 'Oakmoss', 'Woody Notes']",https://www.fragrantica.com/perfume/Mancera/Vetiver-Sensuel-61046.html
Wave Musk 15207.html,Mancera,Pierre Montale,2011.0,3.8,802,"['marine', 'aromatic', 'salty', 'citrus', 'musky', 'aquatic', 'green', 'white floral', 'fresh', 'woody']",unisex,long lasting,strong,ok,"['Black Currant', 'Grapefruit', 'Grass']","['Sea Salt', 'Sea Notes', 'Driftwood', 'Orange Blossom']","['Seaweed', 'White Musk']",https://www.fragrantica.com/perfume/Mancera/Wave-Musk-15207.html
Wild Candy 36727.html,Mancera,Pierre Montale,2015.0,3.73,602,"['floral', 'fruity', 'sweet', 'tropical', 'citrus', 'vanilla', 'woody', 'powdery', 'chocolate', 'musky']",female,long lasting,strong,ok,"['Lemon', 'Fruity Notes', 'Chocolate', 'Bergamot']","['Frangipani', 'Turkish Rose']","['Sandalwood', 'White Musk', 'Salt', 'Vanilla', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Mancera/Wild-Candy-36727.html
Wild Fruits 15205.html,Mancera,Pierre Montale,2011.0,3.8,"1,282","['citrus', 'fruity', 'fresh', 'woody', 'aromatic', 'powdery', 'sweet', 'musky']",unisex,moderate,average,ok,"['Grapefruit', 'Lemon', 'Citruses', 'Kumquat']","['Black Currant', 'Peach', 'Fruity Notes', 'Apple', 'Violet']","['Cedar', 'White Musk']",https://www.fragrantica.com/perfume/Mancera/Wild-Fruits-15205.html
Wild Leather 28084.html,Mancera,Pierre Montale,2014.0,3.76,617,"['woody', 'leather', 'earthy', 'mossy', 'animalic', 'patchouli', 'powdery', 'rose', 'smoky', 'musky']",male,long lasting,strong,ok,['Sicilian Bergamot'],"['Bulgarian Rose', 'Patchouli', 'Violet']","['Amber', 'White Musk', 'Leather', 'Oakmoss', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Mancera/Wild-Leather-28084.html
Wild Python 49151.html,Mancera,Pierre Montale,2018.0,3.78,"1,072","['white floral', 'tuberose', 'fruity', 'floral', 'animalic', 'citrus', 'powdery', 'musky', 'sweet']",female,long lasting,strong,ok,"['Peach', 'Indian Tuberose', 'Osmanthus', 'Bergamot']","['Jasmine', 'Orange Blossom', 'Patchouli Leaf']","['Vanilla Pod', 'White Musk']",https://www.fragrantica.com/perfume/Mancera/Wild-Python-49151.html
Wind Wood 24778.html,Mancera,Pierre Montale,2014.0,4.04,"1,003","['woody', 'green', 'powdery', 'violet', 'earthy', 'mossy', 'leather', 'musky', 'aromatic', 'citrus']",male,long lasting,strong,ok,"['Pink Pepper', 'Green Notes', 'Mandarin Orange']","['Patchouli', 'Violet']","['Cedar', 'Amber', 'Vetiver', 'White Musk', 'Leather', 'Oakmoss']",https://www.fragrantica.com/perfume/Mancera/Wind-Wood-24778.html
Xplicit Vanilla 104247.html,Mancera,Pierre Montale,2025.0,4.64,25,"['amber', 'sweet', 'vanilla', 'warm spicy', 'woody', 'chocolate', 'animalic', 'powdery', 'balsamic']",unisex,long lasting,strong,good value,"['Mexican Vanilla', 'Dark Chocolate']","['Cambodian Oud', 'Brown sugar', 'Australian Sandalwood', 'Cedarwood']","['Benzoin', 'Tonka Bean', 'Amber']",https://www.fragrantica.com/perfume/Mancera/Xplicit-Vanilla-104247.html
Aoud Black Candy 18041.html,Mancera,Pierre Montale,2012.0,3.9,510,"['sweet', 'soft spicy', 'musky', 'amber', 'rose', 'green', 'powdery', 'anis', 'aromatic']",unisex,long lasting,strong,ok,"['Licorice', 'Mint']","['Rose', 'Amber']","['Sweet Notes', 'White Musk']",https://www.fragrantica.com/perfume/Mancera/Aoud-Black-Candy-18041.html
Aoud S 15204.html,Mancera,Pierre Montale,2011.0,3.56,149,"['oud', 'leather', 'yellow floral', 'rose', 'animalic', 'powdery', 'floral', 'warm spicy', 'musky', 'sweet']",male,eternal,enormous,ok,"['Clove', 'Bergamot', 'Cinnamon']","['Rose', 'Ylang-Ylang', 'Violet', 'Jasmine']","['White Musk', 'Leather', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Mancera/Aoud-S-15204.html
Aoud Sandroses 36534.html,Mancera,Pierre Montale,2015.0,4.16,100,"['rose', 'woody', 'warm spicy', 'fresh spicy', 'leather', 'earthy', 'mossy', 'patchouli', 'aromatic', 'animalic']",male,eternal,enormous,ok,"['Pepper', 'Saffron']","['Patchouli Leaf', 'Geranium', 'Jasmine', 'Rose', 'Ylang-Ylang']","['Sandalwood', 'Musk', 'Oakmoss', 'Leather']",https://www.fragrantica.com/perfume/Mancera/Aoud-Sandroses-36534.html
Aqua Wood 63800.html,Mancera,Pierre Montale,2020.0,4.01,551,"['amber', 'fresh', 'citrus', 'fruity', 'fresh spicy', 'musky', 'rose', 'sweet', 'warm spicy', 'powdery']",male,long lasting,average,ok,"['Citruses', 'Pear']","['Indian Ginger', 'Turkish Rose', 'Patchouli Leaf']","['Benzoin', 'Incense', 'White Musk', 'Amber']",https://www.fragrantica.com/perfume/Mancera/Aqua-Wood-63800.html
Black to Black 36533.html,Mancera,Pierre Montale,2015.0,4.04,557,"['warm spicy', 'rose', 'oud', 'leather', 'woody', 'patchouli', 'floral', 'animalic', 'powdery', 'citrus']",male,eternal,enormous,ok,"['Cloves', 'Bergamot', 'Saffron']","['Rose', 'Jasmine', 'Amber', 'Patchouli Leaf']","['Sandalwood', 'White Musk', 'Leather', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Mancera/Black-to-Black-36533.html
Blue Aoud 36535.html,Mancera,Pierre Montale,2015.0,3.64,84,"['warm spicy', 'leather', 'woody', 'rose', 'aromatic', 'amber', 'animalic', 'fresh spicy', 'musky', 'anis']",male,eternal,enormous,ok,"['Saffron', 'Clove', 'Black Pepper', 'Tarragon']",['Rose Petals'],"['Oriental Woodsy notes', 'White Musk', 'Leather', 'Amber']",https://www.fragrantica.com/perfume/Mancera/Blue-Aoud-36535.html
Deep Forest 57881.html,Mancera,,2019.0,3.47,416,"['woody', 'powdery', 'amber', 'warm spicy', 'citrus', 'violet', 'leather', 'smoky', 'white floral', 'animalic']",unisex,eternal,enormous,ok,"['Incense', 'Agarwood (Oud)', 'Bergamot', 'Leather', 'Cloves', 'Orange']","['Rose', 'Violet', 'Orange Blossom', 'Patchouli']","['Amber', 'Vetiver', 'White Musk', 'Woody Notes', 'Vanilla']",https://www.fragrantica.com/perfume/Mancera/Deep-Forest-57881.html
Gold Aoud 46659.html,Mancera,,2017.0,3.87,198,"['citrus', 'woody', 'rose', 'oud', 'warm spicy', 'fresh spicy', 'powdery', 'amber', 'leather', 'musky']",unisex,long lasting,strong,ok,"['Black Pepper', 'Agarwood (Oud)', 'Bergamot', 'Lemon', 'Saffron', 'Mandarin Orange']","['Bulgarian Rose', 'Patchouli', 'Jasmine']","['Sandalwood', 'Cedar', 'Amber', 'White Musk', 'Leather', 'Guaiac Wood', 'Madagascar Vanilla']",https://www.fragrantica.com/perfume/Mancera/Gold-Aoud-46659.html
Midnight Gold 64070.html,Mancera,Pierre Montale,2020.0,3.81,242,"['citrus', 'fresh spicy', 'woody', 'aromatic', 'musky', 'warm spicy', 'amber', 'powdery', 'rose']",unisex,moderate,average,ok,"['Black Pepper', 'Neroli', 'Lime', 'Mandarin Orange', 'Cardamom', 'Rosemary']","['Cedar', 'Turkish Rose', 'Patchouli Leaf']","['oak moss', 'White Musk', 'Amber', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Mancera/Midnight-Gold-64070.html
Pink Prestigium 37575.html,Mancera,Pierre Montale,2016.0,4.02,418,"['citrus', 'woody', 'fruity', 'rose', 'fresh spicy', 'floral', 'oud', 'aromatic', 'patchouli', 'leather']",female,long lasting,strong,ok,"['Black Currant', 'Saffron', 'Bergamot', 'Agarwood (Oud)']","['Bulgarian Rose', 'Jasmine', 'Patchouli Leaf']","['White Musk', 'Leather', 'Grapefruit', 'Guaiac Wood', 'Vanilla']",https://www.fragrantica.com/perfume/Mancera/Pink-Prestigium-37575.html
Pink Roses 46660.html,Mancera,,2017.0,3.73,205,"['rose', 'citrus', 'green', 'powdery', 'floral', 'musky', 'violet', 'amber', 'fruity', 'animalic']",female,moderate,average,ok,"['Bulgarian Rose', 'Green Notes', 'Calabrian Mandarin', 'Bergamot']","['Moroccan Rose', 'Patchouli', 'Violet', 'Pear']","['White Musk', 'Ambergris']",https://www.fragrantica.com/perfume/Mancera/Pink-Roses-46660.html
Purple Flowers 46661.html,Mancera,,2017.0,3.73,316,"['woody', 'fresh spicy', 'rose', 'patchouli', 'warm spicy', 'powdery', 'citrus', 'musky', 'floral', 'balsamic']",female,long lasting,strong,ok,"['Black Pepper', 'Ginger', 'Fig Tree', 'Nutmeg', 'Sicilian Mandarin']","['Cedar', 'Rose', 'Patchouli']","['White Musk', 'Ambergris', 'Madagascar Vanilla']",https://www.fragrantica.com/perfume/Mancera/Purple-Flowers-46661.html
Roseaoud Musc 15212.html,Mancera,Pierre Montale,2011.0,3.93,297,"['rose', 'warm spicy', 'oud', 'musky', 'powdery', 'woody', 'floral', 'white floral', 'metallic']",unisex,long lasting,strong,ok,['Spicy Notes'],"['Rose', 'Jasmine', 'Saffron']","['Sandalwood', 'White Musk', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Mancera/Roseaoud-Musc-15212.html
Roses Chocolate 18043.html,Mancera,Pierre Montale,2013.0,3.46,957,"['chocolate', 'powdery', 'sweet', 'rose', 'warm spicy', 'vanilla', 'fruity', 'violet', 'floral', 'musky']",female,long lasting,average,ok,"['Black Currant', 'Peach', 'Bergamot', 'Mandarin Orange']","['Rose', 'Dark Chocolate', 'Violet']","['Vanilla', 'White Musk', 'Cedar']",https://www.fragrantica.com/perfume/Mancera/Roses-Chocolate-18043.html
Silver Intensive Aoud 11162.html,Mancera,Pierre Montale,2008.0,4.31,42,"['citrus', 'aromatic', 'woody', 'fresh spicy', 'earthy', 'iris', 'powdery', 'warm spicy', 'oud', 'patchouli']",,long lasting,enormous,,[],[],[],https://www.fragrantica.com/perfume/Mancera/Silver-Intensive-Aoud-11162.html
So Blue 30496.html,Mancera,Pierre Montale,2015.0,3.8,563,"['citrus', 'fruity', 'powdery', 'rose', 'marine', 'aromatic', 'musky', 'sweet', 'woody', 'floral']",unisex,long lasting,average,ok,"['Bergamot', 'Lemon', 'Mandarin Orange', 'Fruits', 'Pepper']","['Bulgarian Rose', 'Sea Notes', 'Violet', 'Patchouli']","['Sandalwood', 'Musk', 'Amber', 'Oakmoss', 'Vanilla']",https://www.fragrantica.com/perfume/Mancera/So-Blue-30496.html
The Aoud 15203.html,Mancera,Pierre Montale,2011.0,3.89,268,"['warm spicy', 'rose', 'oud', 'woody', 'fresh spicy', 'leather', 'aromatic', 'powdery', 'floral', 'cinnamon']",unisex,eternal,strong,ok,"['Cloves', 'White Pepper', 'Bergamot', 'Cinnamon']","['Geranium', 'Rose', 'Saffron']","['Sandalwood', 'Cedar', 'Agarwood (Oud)', 'White Musk', 'Leather', 'Woody Notes']",https://www.fragrantica.com/perfume/Mancera/The-Aoud-15203.html
Wild Cherry 35226.html,Mancera,Pierre Montale,2016.0,3.65,"1,237","['powdery', 'cherry', 'vanilla', 'sweet', 'iris', 'citrus', 'patchouli', 'almond', 'musky', 'earthy']",female,long lasting,strong,ok,"['Lemon', 'Bergamot', 'Cherry']","['Patchouli', 'Jasmine', 'Heliotrope', 'Orris']","['White Musk', 'Madagascar Vanilla']",https://www.fragrantica.com/perfume/Mancera/Wild-Cherry-35226.html
Wild Rose Oud 28085.html,Mancera,Pierre Montale,2014.0,4.02,288,"['rose', 'oud', 'citrus', 'musky', 'floral', 'powdery', 'amber', 'patchouli', 'white floral', 'fresh spicy']",female,long lasting,strong,ok,"['Lemon', 'Bergamot']","['Patchouli', 'Turkey Red Rose', 'Egyptian Jasmine']","['Vanilla Pod', 'Musk', 'Amber', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Mancera/Wild-Rose-Oud-28085.html
Claude Montana 32330.html,Montana,Corinne Cachen,2014.0,4.27,120,"['amber', 'woody', 'powdery', 'musky', 'white floral', 'sweet', 'rose', 'vanilla', 'warm spicy', 'fruity']",female,long lasting,average,good value,"['White Peach', 'Jasmine', 'Bergamot']","['Sandalwood', 'Cedar', 'Rose']","['Musk', 'Tonka Bean', 'Amber', 'Labdanum']",https://www.fragrantica.com/perfume/Montana/Claude-Montana-32330.html
Comore 32332.html,Montana,,2004.0,4.38,13,"['aromatic', 'fresh spicy', 'woody', 'soft spicy', 'citrus', 'lavender', 'herbal']",,long lasting,strong,,"['Lemon', 'Coriander']","['Rosemary', 'Lavender', 'Hazelnut']",['Cypress'],https://www.fragrantica.com/perfume/Montana/Comore-32332.html
Eau Transparente 32333.html,Montana,Olivia Jan,2003.0,4.45,11,"['floral', 'woody', 'powdery', 'fruity', 'vanilla', 'sweet', 'white floral', 'yellow floral', 'musky', 'warm spicy']",,,,,"['Plum', 'Freesia', 'Tamarind']","['Lily-of-the-Valley', 'Magnolia', 'Ylang-Ylang', 'Cedar']","['Sandalwood', 'Vanilla', 'Heliotrope', 'White Musk']",https://www.fragrantica.com/perfume/Montana/Eau-Transparente-32333.html
Graphite 13518.html,Montana,Nathalie Lorson,2011.0,4.13,278,"['woody', 'fresh spicy', 'amber', 'warm spicy', 'powdery', 'ozonic', 'aromatic']",male,moderate,average,great value,"['Virginia Cedar', 'Pepper', 'Violet Leaf', 'Bergamot']","['Geranium', 'Guaiac Wood', 'Amber']","['Sandalwood', 'Benzoin', 'oak moss']",https://www.fragrantica.com/perfume/Montana/Graphite-13518.html
Graphite Oud Edition 31963.html,Montana,,2014.0,4.04,45,"['fruity', 'rose', 'oud', 'sweet', 'almond', 'woody', 'floral', 'yellow floral', 'aromatic', 'tropical']",male,long lasting,average,,"['Raspberry', 'Rose', 'Litchi']","['Rose', 'Ylang-Ylang', 'Almond']","['Vetiver', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Montana/Graphite-Oud-Edition-31963.html
Just For You 98203.html,Montana,Delphine Jelk,2024.0,3.25,4,"['warm spicy', 'floral', 'musky', 'woody', 'powdery']",,,,,"['Clove', 'Sweet Almond']","['Freesia', 'Lily of the Valley']","['Cedar', 'Vanilla', 'Musk']",https://www.fragrantica.com/perfume/Montana/Just-For-You-98203.html
Just Me 1897.html,Montana,Francoise Caron,1998.0,4.03,310,"['sweet', 'warm spicy', 'fruity', 'leather', 'honey', 'fresh', 'chocolate', 'animalic', 'fresh spicy', 'tropical']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Montana/Just-Me-1897.html
Montana 80 11132.html,Montana,Antoine Lie,2010.0,4.19,264,"['woody', 'white floral', 'tuberose', 'lactonic', 'powdery', 'citrus', 'fresh spicy', 'balsamic', 'sweet', 'animalic']",female,long lasting,average,good value,"['Brazilian Rosewood', 'Mandarin Orange']","['Iris', 'Bay Leaf', 'African Orange Flower', 'Tuberose']","['Sandalwood', 'Milk', 'Virginia Cedar', 'Amber']",https://www.fragrantica.com/perfume/Montana/Montana-80-11132.html
Montana Black Edition 17676.html,Montana,,2011.0,4.25,131,"['woody', 'aromatic', 'warm spicy', 'fresh spicy', 'smoky', 'citrus', 'amber', 'leather', 'balsamic', 'cinnamon']",male,long lasting,strong,good value,"['Orange', 'Mandarin Orange', 'Lavender', 'Pepper', 'Cinnamon']","['Rose', 'Jasmine', 'Sage', 'Pine Tree']","['Sandalwood', 'Cedar', 'Incense', 'Leather']",https://www.fragrantica.com/perfume/Montana/Montana-Black-Edition-17676.html
Montana Blu 2373.html,Montana,Annick Menardo,2000.0,4.01,118,"['floral', 'rose', 'fresh', 'woody', 'musky', 'aromatic', 'powdery', 'fresh spicy']",female,moderate,average,ok,[],"['Peony', 'Rose']","['White Musk', 'Cypress']",https://www.fragrantica.com/perfume/Montana/Montana-Blu-2373.html
Montana en Turquoise 3608.html,Montana,,2008.0,3.73,15,"['sweet', 'yellow floral', 'vanilla', 'floral', 'powdery', 'citrus', 'woody', 'fresh spicy', 'musky']",,,,,[],[],[],https://www.fragrantica.com/perfume/Montana/Montana-en-Turquoise-3608.html
Montana Green 2374.html,Montana,IFF,2003.0,3.83,30,[],,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Montana/Montana-Green-2374.html
Montana Homme 2381.html,Montana,Olivier Cresp,2001.0,4.13,191,"['citrus', 'fresh spicy', 'woody', 'aromatic', 'herbal', 'powdery', 'earthy', 'mossy', 'warm spicy']",male,moderate,average,good value,"['Bitter Orange', 'Bergamot', 'Artemisia', 'Lemon', 'Mandarin Orange']","['Cedar', 'Geranium', 'Iris', 'Nutmeg', 'Pepper']","['Sandalwood', 'Musk', 'Amber', 'Patchouli', 'Oakmoss']",https://www.fragrantica.com/perfume/Montana/Montana-Homme-2381.html
Montana Initial 32334.html,Montana,,2015.0,4.1,39,"['warm spicy', 'fresh spicy', 'woody', 'aromatic', 'cinnamon', 'vanilla', 'amber', 'sweet', 'citrus']",unisex,moderate,average,good value,"['Bergamot', 'Nutmeg', 'Cardamom', 'Cinnamon']",['Tonka Bean'],['Cedar'],https://www.fragrantica.com/perfume/Montana/Montana-Initial-32334.html
Montana Mood Sensual 2375.html,Montana,,2006.0,3.6,43,"['floral', 'powdery', 'vanilla', 'musky', 'rose', 'sweet', 'fresh', 'almond']",,weak,enormous,,"['Rose', 'Cyclamen']","['Heliotrope', 'Orchid']","['Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Montana/Montana-Mood-Sensual-2375.html
Montana Mood Sexy 2376.html,Montana,,2006.0,3.31,45,"['floral', 'fresh', 'sweet', 'rose']",female,moderate,average,,[],"['Peony', 'Mignonette']",[],https://www.fragrantica.com/perfume/Montana/Montana-Mood-Sexy-2376.html
Montana Mood Soft 2377.html,Montana,,2006.0,3.84,74,"['floral', 'citrus', 'iris', 'powdery', 'amber', 'sweet', 'vanilla', 'violet', 'almond', 'earthy']",female,moderate,intimate,,"['Bergamot', 'Mandarin Orange']","['Iris', 'Almond Blossom']","['Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Montana/Montana-Mood-Soft-2377.html
Montana Parfum d Homme 2384.html,Montana,Edouard Fléchier,1989.0,4.33,534,"['woody', 'aromatic', 'warm spicy', 'amber', 'fresh spicy', 'citrus', 'balsamic', 'floral', 'leather', 'aldehydic']",male,long lasting,strong,good value,"['Bergamot', 'Tarragon', 'Lemon', 'Mandarin Orange', 'Lavender', 'Pepper', 'Aldehydes', 'Cinnamon']","['Nasturtium', 'Geranium', 'Pine Tree Needles', 'Carnation', 'Rose', 'Jasmine', 'Sage']","['Sandalwood', 'Cedar', 'Incense', 'Leather', 'Ambergris', 'Labdanum', 'Patchouli', 'Oakmoss', 'Vanilla']",https://www.fragrantica.com/perfume/Montana/Montana-Parfum-d-Homme-2384.html
Parfum d Elle 2382.html,Montana,,1990.0,3.89,194,"['citrus', 'sweet', 'woody', 'green', 'white floral', 'amber', 'vanilla', 'fresh', 'fresh spicy', 'tobacco']",female,moderate,average,ok,"['Ginger', 'Bergamot', 'Lime', 'Lemon', 'Mandarin Orange', 'Melon']","['Tuberose', 'Lily-of-the-Valley', 'Ylang-Ylang', 'Brazilian Rosewood', 'Hiacynth']","['Cedar', 'Amber', 'Tonka Bean', 'Oakmoss', 'Tobacco', 'Vanilla']",https://www.fragrantica.com/perfume/Montana/Parfum-d-Elle-2382.html
Parfum d Elle 2 2383.html,Montana,,2003.0,3.69,64,"['woody', 'warm spicy', 'fruity', 'green', 'sweet', 'aromatic', 'yellow floral', 'white floral', 'powdery', 'floral']",,moderate,strong,,"['Peach', 'Cassia', 'Plum', 'Green Notes', 'Pepper']","['Ginger', 'Sandalwood', 'Tuberose', 'Carnation', 'Jasmine', 'Rose', 'Ylang-Ylang']","['Musk', 'Amber', 'Vetiver', 'Patchouli', 'Coconut']",https://www.fragrantica.com/perfume/Montana/Parfum-d-Elle-2-2383.html
Parfum de Femme 7182.html,Montana,,2007.0,3.97,108,"['woody', 'floral', 'powdery', 'patchouli', 'vanilla', 'amber', 'warm spicy', 'fresh', 'earthy', 'fruity']",female,moderate,average,good value,"['Freesia', 'Bergamot', 'Red Apple']","['Peony', 'Jasmine', 'Iris', 'Cyclamen']","['Sandalwood', 'Musk', 'Amber', 'Teak Wood', 'Patchouli', 'Vanilla']",https://www.fragrantica.com/perfume/Montana/Parfum-de-Femme-7182.html
Parfum de Peau 2385.html,Montana,Edouard Fléchier,1986.0,4.11,"1,059","['amber', 'balsamic', 'fresh spicy', 'smoky', 'leather', 'fruity', 'warm spicy', 'aromatic', 'animalic', 'sweet']",female,eternal,enormous,ok,"['Black Currant', 'Ginger', 'Marigold', 'Orange Blossom', 'Pepper', 'Blackberry']","['Patchouli', 'Jasmine', 'Narcissus', 'Rose']","['Musk', 'Incense', 'Leather', 'Amber']",https://www.fragrantica.com/perfume/Montana/Parfum-de-Peau-2385.html
Peau Intense 57519.html,Montana,,2019.0,4.31,55,"['amber', 'warm spicy', 'leather', 'smoky', 'woody', 'balsamic', 'rose', 'patchouli', 'animalic', 'aldehydic']",unisex,long lasting,strong,good value,"['Incense', 'Orange Blossom', 'Aldehydes']","['Bulgarian Rose', 'Jasmine', 'Spices']","['Sandalwood', 'Amber', 'Tonka Bean', 'Leather', 'Labdanum', 'Patchouli']",https://www.fragrantica.com/perfume/Montana/Peau-Intense-57519.html
