nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Una Somos,Natura,Verônica Kato,2023.0,4.25,247,"['vanilla', 'citrus', 'aromatic', 'woody', 'powdery', 'white floral', 'green', 'balsamic', 'rose', 'sweet']",female,long lasting,average,ok,"['Bergamot', 'Orange']","['Rose', 'Davana', 'Jasmine']","['Sandalwood', 'Vanilla']",https://www.fragrantica.com/perfume/Natura/Una-Somos-79645.html
Vôvó,Natura,Verônica Kato,2011.0,3.89,79,"['rose', 'musky', 'aromatic', 'woody', 'powdery', 'floral', 'earthy', 'fruity', 'sweet', 'green']",female,moderate,average,ok,"['Cardamom', 'Pear', 'Bergamot']","['Pear Blossom', 'Rose', 'Lily-of-the-Valley']","['Musk', 'Amber', 'Heliotrope']",https://www.fragrantica.com/perfume/Natura/Vovo-26180.html
Vôvó,Natura,Verônica Kato,2011.0,3.29,31,"['musky', 'woody', 'aromatic', 'amber', 'earthy', 'powdery', 'green', 'warm spicy', 'white floral', 'animalic']",,moderate,average,,"['Cardamom', 'Ginger', 'Ambrette (Musk Mallow)']","['Cedar', 'Sandalwood', 'Lily-of-the-Valley']","['Vetiver', 'Amber', 'Musk']",https://www.fragrantica.com/perfume/Natura/Vovo-26181.html
Amor América Segredo dos Andes,Natura,Verônica Kato,2010.0,3.5,2,"['woody', 'floral', 'fresh', 'citrus']",,,,,[],[],[],https://www.fragrantica.com/perfume/Natura/Amor-America-Segredo-dos-Andes-66201.html
Junie,Natura,,1998.0,4.57,23,"['woody', 'fresh', 'citrus', 'aromatic', 'lavender', 'fruity', 'floral', 'powdery', 'fresh spicy', 'sweet']",,moderate,average,,"['Bergamot', 'Citruses']","['Cassis', 'Lavender']","['Pineapple', 'Sandalowood', 'Woodsy Notes']",https://www.fragrantica.com/perfume/Natura/Junie-60680.html
SPFW Beleza,Natura,Verônica Kato,2009.0,4.0,2,"['fruity', 'woody', 'sweet']",,,,,[],[],[],https://www.fragrantica.com/perfume/Natura/SPFW-Beleza-35772.html
Capricci,Nina Ricci,Francis Fabron,1960.0,4.19,236,"['white floral', 'fresh spicy', 'aromatic', 'woody', 'green', 'floral', 'earthy', 'rose', 'powdery', 'yellow floral']",female,moderate,average,ok,['Bergamot'],"['Rosemary', 'Orris Root', 'Tuberose', 'Jasmine', 'Ylang-Ylang', 'Hyacinth', 'Rose', 'Lily-of-the-Valley', 'Geranium', 'Narcissus', 'Gardenia']","['Musk', 'Sandalwood', 'Benzoin', 'Vetiver', 'Oakmoss']",https://www.fragrantica.com/perfume/Nina-Ricci/Capricci-6180.html
Coeur Joie,Nina Ricci,Germaine Cellier,1946.0,4.51,75,"['violet', 'powdery', 'white floral', 'iris', 'floral', 'citrus', 'rose', 'fresh', 'earthy', 'woody']",,moderate,average,,"['Bergamot', 'Neroli']","['Jasmine', 'Rose', 'Violet', 'Iris']",[],https://www.fragrantica.com/perfume/Nina-Ricci/Coeur-Joie-2391.html
Deci Dela,Nina Ricci,Jean Guichard,1994.0,4.1,978,"['fruity', 'floral', 'sweet', 'woody', 'powdery', 'amber', 'balsamic', 'patchouli', 'rose']",female,moderate,average,ok,"['Peach', 'Red Currant', 'Boronia', 'Apricot', 'Raspberry', 'Osmanthus']","['Freesia', 'Sweet Pea', 'Rose', 'Jasmine']","['Patchouli', 'Vanilla', 'Cypress', 'Sandalwood', 'Resins']",https://www.fragrantica.com/perfume/Nina-Ricci/Deci-Dela-2392.html
Eau de Fleurs,Nina Ricci,Betty Busse,1974.0,4.12,163,[],female,long lasting,average,,[],[],[],https://www.fragrantica.com/perfume/Nina-Ricci/Eau-de-Fleurs-6179.html
Farouche,Nina Ricci,Michel Hy,1973.0,4.16,425,"['aromatic', 'white floral', 'aldehydic', 'warm spicy', 'green', 'earthy', 'woody', 'fresh', 'floral', 'mossy']",female,moderate,average,ok,"['Peach', 'Bergamot', 'Galbanum', 'Mandarin Orange', 'Aldehydes']","['Clary Sage', 'Jasmine', 'Iris', 'Honeysuckle', 'Geranium', 'Lily-of-the-Valley', 'Rose', 'Carnation', 'Cardamom', 'Lily']","['Musk', 'Sandalwood', 'Amber', 'Vetiver', 'Oakmoss']",https://www.fragrantica.com/perfume/Nina-Ricci/Farouche-5346.html
Fleur de Fleurs,Nina Ricci,Betty Busse,1982.0,4.13,377,"['floral', 'green', 'fresh', 'white floral', 'fresh spicy', 'aldehydic', 'powdery', 'citrus', 'woody', 'musky']",female,moderate,average,ok,"['Bergamot', 'Lemon', 'Green Notes', 'Aldehydes']","['Rosemary', 'Iris', 'Ylang-Ylang', 'Jasmine', 'Lily-of-the-Valley', 'Magnolia', 'Hiacynth', 'Cyclamen', 'Lilac']","['Musk', 'Civet', 'Sandalwood']",https://www.fragrantica.com/perfume/Nina-Ricci/Fleur-de-Fleurs-6177.html
Les Belles de Ricci,Nina Ricci,David Apel,1996.0,4.32,714,"['green', 'aromatic', 'fresh spicy', 'fruity', 'sweet', 'fresh']",female,moderate,average,ok,"['Mint', 'Tomato Leaf', 'Basil', 'Orange']","['Tomato Flower', 'Freesia', 'Cyclamen', 'Magnolia']","['Fig Leaf', 'Raspberry']",https://www.fragrantica.com/perfume/Nina-Ricci/Les-Belles-de-Ricci-1283.html
Les Belles de Ricci Amour d'Amandier,Nina Ricci,,1999.0,3.93,614,"['sweet', 'almond', 'fruity', 'vanilla', 'nutty', 'powdery', 'floral', 'tropical', 'musky']",female,moderate,average,ok,"['Kiwi', 'Almond Blossom', 'Almond']","['Marzipan', 'Heliotrope']","['Sandalwood', 'White Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Nina-Ricci/Les-Belles-de-Ricci-Amour-d-Amandier-1285.html
Les Belles de Ricci Belle de Minuit,Nina Ricci,Cecile Matton,2000.0,4.24,383,"['amber', 'citrus', 'warm spicy', 'vanilla', 'woody', 'aromatic', 'sweet', 'floral', 'powdery', 'fruity']",female,moderate,average,ok,"['Bergamot', 'Grapefruit', 'Black Currant', 'Orange']","['Carnation', 'Lily-of-the-Valley', 'Heliotrope', 'Jasmine']","['Sandalwood', 'Tonka Bean', 'Myrhh']",https://www.fragrantica.com/perfume/Nina-Ricci/Les-Belles-de-Ricci-Belle-de-Minuit-1287.html
Les Belles de Ricci Cherry Fantasy,Nina Ricci,Aurélien Guichard,2004.0,3.8,185,"['fruity', 'floral', 'sweet', 'citrus', 'fresh', 'cherry', 'rose']",,moderate,intimate,,"['Grapefruit', 'Bergamot', 'Cassia', 'Raspberry', 'Black Currant']","['Rose', 'Cherry Blossom', 'Water Lily', 'Tangerine']","['Musk', 'Cherry', 'Red Berries']",https://www.fragrantica.com/perfume/Nina-Ricci/Les-Belles-de-Ricci-Cherry-Fantasy-1288.html
Les Belles de Ricci Delice d'Epices,Nina Ricci,Cecile Matton,1999.0,4.18,705,"['warm spicy', 'citrus', 'cinnamon', 'vanilla', 'aromatic', 'fruity', 'floral', 'sweet']",female,moderate,average,ok,"['Grapefruit', 'Apple', 'Orange']","['Orchid', 'Jasmine', 'Carnation', 'Cardamom', 'Cinnamon']","['Cedar', 'Vanilla']",https://www.fragrantica.com/perfume/Nina-Ricci/Les-Belles-de-Ricci-Delice-d-Epices-1286.html
